fechaHora,cp_41001,cp_41003,cp_41005,cp_41010,cp_41020
2023-03-01T00:00:00+01:00,10.906788974773367,5.220136157303707,133.69053980727747,39.672288112690424,42.4113949629455
2023-03-01T01:00:00+01:00,11.177760733840387,4.716107815606861,126.29259369215922,38.50807778264392,41.40562807098931
2023-03-01T02:00:00+01:00,11.456052971842887,4.547214355437585,122.02473048966007,40.196426259086664,41.97841531936989
2023-03-01T03:00:00+01:00,11.366043068951868,4.586810799187415,122.99993014275168,39.92691337575036,41.996927300838614
2023-03-01T04:00:00+01:00,11.521729778126621,4.519520161193673,126.28372029508235,36.85146246436821,41.99788513327506
2023-03-01T05:00:00+01:00,11.834946361172154,4.741071367664416,135.40357878178241,37.805911274542474,42.477859421395074
2023-03-01T06:00:00+01:00,12.58444825472903,6.483925530228878,152.24092048852324,40.724508379013216,43.68318615131391
2023-03-01T07:00:00+01:00,12.070489377824074,7.672557219898486,143.94630164227235,49.78858146758609,44.1542931755253
2023-03-01T08:00:00+01:00,11.725535246321211,7.685857722903284,144.00873709495482,49.7871227440003,45.070491160986904
2023-03-01T09:00:00+01:00,11.41217047984003,7.428954528865596,144.2658478715424,49.91378251538625,44.93314303360403
2023-03-01T10:00:00+01:00,11.457178020707557,7.243461278336873,143.54169700248355,49.737406506193885,44.883339191791805
2023-03-01T11:00:00+01:00,11.550233085957688,7.142178098021526,148.85530072978165,49.80670952864637,44.175198383963156
2023-03-01T12:00:00+01:00,11.503367552950982,7.2376255355867825,147.8795043348848,48.30529395586933,44.17446492718354
2023-03-01T13:00:00+01:00,11.256561050316662,6.94471182505837,144.6381504450808,49.672511355359156,43.50503441884962
2023-03-01T14:00:00+01:00,11.355546688255021,6.779799519738593,147.83986978821625,47.484066440693006,43.61798369173619
2023-03-01T15:00:00+01:00,11.562912270906837,6.586517747127361,151.60872203997326,42.817013719658206,43.513061677240245
2023-03-01T16:00:00+01:00,11.542787181139298,6.552617134138531,153.34265951933673,42.99035321998547,43.95015805990191
2023-03-01T17:00:00+01:00,11.509692060418727,6.548540997367105,147.92573795633606,47.63177624821698,44.43544720682526
2023-03-01T18:00:00+01:00,11.440224072587215,7.3117395778827365,146.23060145151615,46.92697554225954,44.243756592446374
2023-03-01T19:00:00+01:00,11.135438658270013,7.29497819950443,141.47711294670836,49.584574742962,43.926689554115555
2023-03-01T20:00:00+01:00,11.46895174938559,7.408922920895747,142.43004315105608,48.05118638956362,43.94842801549456
2023-03-01T21:00:00+01:00,11.090253327297843,7.017148539054188,142.98566457379323,47.195105391065724,43.9830088581799
2023-03-01T22:00:00+01:00,10.619148868604409,6.150689430525204,146.17854228109087,44.304633330759984,43.84401963073161
2023-03-01T23:00:00+01:00,10.535234151114741,5.6178825896615265,140.84932328070954,45.105489876847024,43.55831382434412
2023-03-02T00:00:00+01:00,9.673264551466744,5.448947580475301,140.49007263778802,44.06205501038873,43.349866459196775
2023-03-02T01:00:00+01:00,9.395885915380234,5.218097128336295,140.0567948173088,44.00272370986729,43.176815320639264
2023-03-02T02:00:00+01:00,10.067073918836542,5.0780029457634175,138.92938218079732,45.055636533604456,42.722479974581525
2023-03-02T03:00:00+01:00,10.542220760318745,5.0755644173709475,138.3519881707842,45.05343951174845,42.42784715774654
2023-03-02T04:00:00+01:00,10.874943257290086,5.0505876378664505,139.4903327602671,45.003731831494946,42.55536773065273
2023-03-02T05:00:00+01:00,11.391794147316759,5.142810712208258,140.35290907943616,44.48365005024542,42.997616523224956
2023-03-02T06:00:00+01:00,11.966905248577216,6.083791018340178,146.92022005205092,45.14281952632855,44.26134224189971
2023-03-02T07:00:00+01:00,11.969550634699129,6.5010662940283215,144.42418070851926,44.075474156911085,44.07322301796175
2023-03-02T08:00:00+01:00,11.64260103598106,6.55961164365976,145.86879170036502,43.765451405659206,44.14415271576908
2023-03-02T09:00:00+01:00,11.599764833346281,6.279011553723542,147.0293625624472,44.019906925705754,44.04556425216936
2023-03-02T10:00:00+01:00,11.715262712129118,6.176588728561052,147.96876543913706,44.053500954713115,44.15537504656906
2023-03-02T11:00:00+01:00,11.635432842115291,6.23234502913962,148.56247251249948,44.10308138183354,44.17596964568731
2023-03-02T12:00:00+01:00,11.522653635060008,6.189369454611955,148.87153216288485,44.12662450592201,43.83461577692464
2023-03-02T13:00:00+01:00,11.774268565344363,6.133063625187795,148.73075017562726,44.16582679621389,43.603684484803104
2023-03-02T14:00:00+01:00,11.63801247232477,6.024318815032661,154.29821975833715,43.73519891945756,43.84145607847071
2023-03-02T15:00:00+01:00,11.404100378511322,6.0348134776100295,153.49397301516532,43.03326186641379,44.10794429447288
2023-03-02T16:00:00+01:00,11.39528314389688,6.0003833064618775,152.42868762788515,43.525333493354054,43.77582757592495
2023-03-02T17:00:00+01:00,11.681290257518087,6.032528307316234,151.4433740030841,43.63688824321832,44.10648732700693
2023-03-02T18:00:00+01:00,11.284039403414837,6.23425957732177,151.818976189288,43.60122523035543,43.97014148642014
2023-03-02T19:00:00+01:00,11.18187202650132,6.374222579020462,143.94978760890615,44.15043779398064,44.071564769687924
2023-03-02T20:00:00+01:00,11.368892421164738,6.377889441420416,144.72215689594992,44.34989752095797,43.67786328369044
2023-03-02T21:00:00+01:00,10.726700812631314,6.155489293455193,146.874278562872,43.44321252971488,43.7549857873526
2023-03-02T22:00:00+01:00,10.473013754346674,5.899331920713523,144.05359969207288,43.714385485065094,43.32562648889702
2023-03-02T23:00:00+01:00,10.174072483948438,5.633555113204088,140.88247979867813,44.82592890626893,43.21323398609351
2023-03-03T00:00:00+01:00,9.74366202481998,5.48690759872143,140.28269462960344,44.76682455640159,42.649240687030954
2023-03-03T01:00:00+01:00,9.739985957376057,5.476769167141481,139.46737457980578,44.787461453124614,43.140596067131035
2023-03-03T02:00:00+01:00,10.717501645244704,5.37446937906347,139.5446508331999,45.596045065927086,42.98339076529901
2023-03-03T03:00:00+01:00,10.119978158876833,5.362020329542712,139.70099020210887,45.63587501842975,42.84483356383033
2023-03-03T04:00:00+01:00,9.966549179749842,5.319841449496056,140.0754222198685,45.42234739877017,42.93348781171065
2023-03-03T05:00:00+01:00,10.386083237119921,5.308399273884917,140.24980805795752,45.37768159000799,42.78598483729633
2023-03-03T06:00:00+01:00,12.033350676125156,5.936870338791139,147.21857376157797,45.4143710734145,44.1328912393148
2023-03-03T07:00:00+01:00,12.130950227098158,6.136663611370417,142.96572022579147,44.180863434925804,44.12488051844708
2023-03-03T08:00:00+01:00,11.66488910772562,6.2357486828873085,145.0255120634937,43.91053430341782,44.253104118928384
2023-03-03T09:00:00+01:00,11.805740439422642,6.02668473102922,145.1673368163419,44.080463600326766,44.169125121031584
2023-03-03T10:00:00+01:00,11.931918136265978,5.979447480977044,146.35056486468594,44.08035812055703,44.10394965896133
2023-03-03T11:00:00+01:00,11.812040006752893,6.024300593327658,145.86304453678133,44.069255672663175,44.092686864081664
2023-03-03T12:00:00+01:00,11.91466635811801,6.116535179871271,145.63623111422783,43.872403317364956,43.81205882818075
2023-03-03T13:00:00+01:00,11.854417171557595,5.971821473292863,149.2958658616477,43.998938985865166,43.79026578176945
2023-03-03T14:00:00+01:00,11.983116055536044,5.832624508844472,151.53159722432852,43.70941927347869,43.64924280599979
2023-03-03T15:00:00+01:00,11.740028819321736,5.831664482655056,150.8508244260068,43.669357078007145,43.73061601999456
2023-03-03T16:00:00+01:00,11.332325802722043,5.812564593902565,150.80770048019275,43.74044413501336,43.85492532092246
2023-03-03T17:00:00+01:00,11.57404232181623,5.817491279994869,150.76980439422783,43.66101155349566,43.73814408125228
2023-03-03T18:00:00+01:00,11.482929050184124,6.080534052567672,151.20765457605046,43.78135126531132,43.87623046492648
2023-03-03T19:00:00+01:00,11.342728069382073,6.13749446297585,145.97494935483752,44.195168676846635,43.81704312472207
2023-03-03T20:00:00+01:00,11.458870408355564,5.922727405274968,146.65845065222734,43.8912721896214,43.66916013260327
2023-03-03T21:00:00+01:00,10.730470102525798,5.894112523300643,147.67381019189085,43.97009505633027,43.356181203909514
2023-03-03T22:00:00+01:00,10.867162971158857,5.645289544708564,141.90000777819893,44.67400085688229,43.23570672571001
2023-03-03T23:00:00+01:00,10.006463794247722,5.835196544400913,140.8813404864739,44.8656718969782,43.31505905375252
2023-03-04T00:00:00+01:00,9.4838338954689,5.560189317829675,140.4138975670119,44.70854375999016,42.66160680781181
2023-03-04T01:00:00+01:00,9.615521567501535,5.472454739218642,139.50599881031934,44.84324798483089,42.62286757805033
2023-03-04T02:00:00+01:00,10.425698890181557,5.370154951140631,138.70337177693918,45.50195568331536,42.74826347446096
2023-03-04T03:00:00+01:00,9.903496879335439,5.357705901619872,138.57369577408323,45.46136678761911,42.77333608033206
2023-03-04T04:00:00+01:00,10.143366997573954,5.317269015692456,139.4574428801281,45.28100948803869,42.84147134734289
2023-03-04T05:00:00+01:00,10.783345342478764,5.1460228431599315,138.69839604559908,45.15588338619794,42.517720009700255
2023-03-04T06:00:00+01:00,11.486173666524305,5.28922929852564,145.50461119166238,45.268021832853535,42.983622312701186
2023-03-04T07:00:00+01:00,11.850632870052582,5.779102711965034,147.9423372011964,45.125933167558486,44.07094580749145
2023-03-04T08:00:00+01:00,11.68336319157282,6.425832730096229,144.59983071128036,43.97324631091974,44.64448403876148
2023-03-04T09:00:00+01:00,11.595464017999765,6.503966164758482,145.10964274311755,43.67707108534602,44.35435960966828
2023-03-04T10:00:00+01:00,11.555458354081305,6.472806016026432,145.50228028221255,43.66227520311344,44.227875404340644
2023-03-04T11:00:00+01:00,11.554349131399391,6.4801644085969095,145.64712180961067,44.10720749240492,44.37213171440222
2023-03-04T12:00:00+01:00,11.56406385576659,6.408148359549742,145.09324714311612,44.24507785114089,43.802783655669614
2023-03-04T13:00:00+01:00,11.633270302478213,6.235485702755717,144.9409317284142,43.97446938226072,43.70930072593729
2023-03-04T14:00:00+01:00,11.778930919331685,6.173861410997107,145.14487590082447,43.88032812714959,43.62915743708666
2023-03-04T15:00:00+01:00,11.195119484871102,5.871467689325488,150.64393961256977,43.781640217143675,44.085254729866634
2023-03-04T16:00:00+01:00,11.218092174215327,5.864053408044672,150.0362603087416,43.91753632547962,43.97150326434285
